cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,rango_edad,AÑO_ING_PRI_AÑO,SEM_ING_PRI_AÑO,AÑO_ING_CARR,SEM_ING_CARR,nomb_titulo_obtenido,nomb_grado_obtenido,FECHA_OBTENCION_TITULO,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,nivel_global,nivel_carrera_1,nivel_carrera_2,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,jornada,modalidad,version,tipo_plan_carr,AREA_CINEUNESCO,oecd_area,oecd_subarea,AREA_CARRERA_GENERICA_N
TIT_2020,I143S26C373J1V1,23897320,1,200003,20,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA CON MENCION EN ANESTESIOLOGIA,,20200717,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,26,SEDE BELLAVISTA,373,TECNICO EN ENFERMERIA MENCION EN ANESTESIOLOGIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2020,I430S12C34J2V1,455270,1,200002,20,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO INDUSTRIAL,,20200313,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,430,CFT INACAP,12,SEDE MAIPU,34,MANTENIMIENTO INDUSTRIAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,METROPOLITANA,SANTIAGO,MAIPU,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,TÉCNICO EN MANTENIMIENTO INDUSTRIAL
TIT_2020,I143S15C115J1V1,20187317,1,199905,21,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,,20200729,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,15,SEDE BARRIO UNIVERSITARIO,115,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,TÉCNICO EN ADMINISTRACIÓN DE EMPRESAS
TIT_2019,I143S29C115J1V1,22340969,1,199802,21,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,,20190702,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,29,SEDE MAIPU,115,TECNICO EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,METROPOLITANA,SANTIAGO,MAIPU,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,TÉCNICO EN ADMINISTRACIÓN DE EMPRESAS
TIT_2020,I103S1C2J1V1,16349294,1,199705,23,20 A 24 AÑOS,2017,1,2017,1,TECNICO FINANCIERO,,20200520,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,103,IP INSTITUTO DE ESTUDIOS BANCARIOS GUILLERMO SUBERCASEAUX,1,CASA CENTRAL (SANTIAGO),2,TECNICO FINANCIERO,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,1,4,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,TÉCNICO EN ADMINISTRACIÓN FINANCIERA Y FINANZAS
TIT_2019,I123S2C48J2V1,7196980,1,199710,21,20 A 24 AÑOS,2017,1,2017,1,"TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS CON MENCION EN FINANZAS, COMERCIALIZACION, PROCESOS LOGISTICOS O RECURSOS HUMANOS",,20190731,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,123,IP DE CHILE,2,CASA CENTRAL (SANTIAGO),48,TECNICO EN ADMINISTRACION DE EMPRESAS,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,METROPOLITANA,SANTIAGO,SANTIAGO,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,TÉCNICO EN ADMINISTRACIÓN DE EMPRESAS
TIT_2020,I4S1C814J1V1,4986204,1,199902,21,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,,20201203,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,4,UNIVERSIDAD CENTRAL DE CHILE,1,SANTIAGO,814,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2020,I70S1C82J1V1,1392569,1,199905,21,20 A 24 AÑOS,2017,1,2017,1,,LICENCIADO EN HISTORIA,20210115,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,70,UNIVERSIDAD DE CHILE,1,SANTIAGO,82,LICENCIATURA EN HISTORIA,PREGRADO,LICENCIATURA NO CONDUCENTE A TÍTULO,CARRERAS PROFESIONALES,8,0,8,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,HUMANIDADES Y ARTES,HUMANIDADES,HISTORIA
TIT_2020,I143S15C30J1V1,14889749,1,199811,21,20 A 24 AÑOS,2018,1,2018,1,TECNICO JURIDICO DE NIVEL SUPERIOR,,20201223,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,143,IP AIEP,15,SEDE BARRIO UNIVERSITARIO,30,TECNICO JURIDICO,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,DERECHO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",DERECHO,TÉCNICO JURÍDICO
TIT_2019,I430S10C34J1V1,23855084,1,199812,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO INDUSTRIAL,,20190422,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,430,CFT INACAP,10,SEDE RENCA,34,MANTENIMIENTO INDUSTRIAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,METROPOLITANA,SANTIAGO,RENCA,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INDUSTRIA Y PRODUCCIÓN,TÉCNICO EN MANTENIMIENTO INDUSTRIAL
